gpcf_google_product_category	root	node_01	node_02	node_03	node_04	manufacturer	manufacturer_sku	gtin	dun	base_product	product	sub_product	brand	sub_brand	line	sub_line	model	sub_model	size	size_type	size_system	gender	age_group	mkt_pack_name	gtin_pack_type	gtin_pack_name	gtin_pack_name_variant	gtin_pack_uom_qty	gtin_pack_uom	gtin_pack_uom_variant	gtin_internal_pack_uom_qty	gtin_internal_pack_uom	gtin_internal_pack_uom_variant	base_uom	base_uom_equivalence	label_uom_01_qty	label_uom_01	label_uom_01_variant	label_uom_02_qty	label_uom_02	label_uom_02_variant	dun_pack	dun_pack_qty
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520019332		aromatizante	aromatizante ambiente	aromatizante ambiente continuo liquido repuesto	glade		aceites naturales		vainilla							twin pack	multi pack	paquete	blister	2,00	unidad	botella	21,00	mililitro		litro	0,0010								6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520021236		aromatizante	aromatizante ambiente	aromatizante ambiente continuo liquido repuesto	glade		aceites naturales		tropical floral							twin pack	multi pack	paquete	blister	2,00	unidad	botella	21,00	mililitro		litro	0,0010								6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520998590		aromatizante	aromatizante ambiente	aromatizante ambiente continuo liquido repuesto	glade		aceites naturales		lilas							twin pack	multi pack	paquete	blister	2,00	unidad	botella	21,00	mililitro		litro	0,0010								6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520996633		aromatizante	aromatizante ambiente	aromatizante ambiente aerosol	glade				lilas								single pack	aerosol		360,00	mililitro					litro	0,0010	309,60	gramo						6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520996640		aromatizante	aromatizante ambiente	aromatizante ambiente aerosol	glade				sandia								single pack	aerosol		360,00	mililitro					litro	0,0010	309,60	gramo						6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520998170		aromatizante	aromatizante ambiente	aromatizante ambiente aerosol	glade				i love you								single pack	aerosol		360,00	mililitro					litro	0,0010	309,60	gramo						6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520998187		aromatizante	aromatizante ambiente	aromatizante ambiente aerosol	glade				vainilla								single pack	aerosol		360,00	mililitro					litro	0,0010	309,60	gramo						6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520998194		aromatizante	aromatizante ambiente	aromatizante ambiente aerosol	glade				cherry								single pack	aerosol		360,00	mililitro					litro	0,0010	309,60	gramo						6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520998200		aromatizante	aromatizante ambiente	aromatizante ambiente aerosol	glade				tropical floral								single pack	aerosol		360,00	mililitro					litro	0,0010	309,60	gramo						6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520998217		aromatizante	aromatizante ambiente	aromatizante ambiente aerosol	glade				caricias de bebe								single pack	aerosol		360,00	mililitro					litro	0,0010	309,60	gramo						6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520998224		aromatizante	aromatizante ambiente	aromatizante ambiente aerosol	glade				harmony								single pack	aerosol		360,00	mililitro					litro	0,0010	309,60	gramo						6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520998231		aromatizante	aromatizante ambiente	aromatizante ambiente aerosol	glade				jazmin								single pack	aerosol		360,00	mililitro					litro	0,0010	309,60	gramo						6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520998248		aromatizante	aromatizante ambiente	aromatizante ambiente aerosol	glade				manana de campo								single pack	aerosol		360,00	mililitro					litro	0,0010	309,60	gramo						6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520998255		aromatizante	aromatizante ambiente	aromatizante ambiente aerosol	glade				potpourri								single pack	aerosol		360,00	mililitro					litro	0,0010	309,60	gramo						6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520998262		aromatizante	aromatizante ambiente	aromatizante ambiente aerosol	glade				lavanda								single pack	aerosol		360,00	mililitro					litro	0,0010	309,60	gramo						6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520998279		aromatizante	aromatizante ambiente	aromatizante ambiente aerosol	glade				limon refrescante								single pack	aerosol		360,00	mililitro					litro	0,0010	309,60	gramo						6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520998286		aromatizante	aromatizante ambiente	aromatizante ambiente aerosol	glade				paraiso azul								single pack	aerosol		360,00	mililitro					litro	0,0010	309,60	gramo						6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520998293		aromatizante	aromatizante ambiente	aromatizante ambiente aerosol	glade				caricias de algodon								single pack	aerosol		360,00	mililitro					litro	0,0010	309,60	gramo						6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520996114		aromatizante	aromatizante ambiente	aromatizante ambiente atomizador aparato	glade		toque		lavanda								single pack	paquete		1,00	unidad	aparato				unidad	1,0000	1,00	unidad	repuesto	12,00	mililitro			12
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520996121		aromatizante	aromatizante ambiente	aromatizante ambiente atomizador aparato	glade		toque		aire de montana								single pack	paquete		1,00	unidad	aparato				unidad	1,0000	1,00	unidad	repuesto	12,00	mililitro			12
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520996138		aromatizante	aromatizante ambiente	aromatizante ambiente atomizador aparato	glade		toque		limon refrescante								single pack	paquete		1,00	unidad	aparato				unidad	1,0000	1,00	unidad	repuesto	12,00	mililitro			12
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520996145		aromatizante	aromatizante ambiente	aromatizante ambiente atomizador repuesto	glade		toque		lavanda								single pack	atomizador		12,00	mililitro					litro	0,0010	9,00	gramo						12
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520996169		aromatizante	aromatizante ambiente	aromatizante ambiente atomizador repuesto	glade		toque		limon refrescante								single pack	atomizador		12,00	mililitro					litro	0,0010	9,00	gramo						12
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520996176		aromatizante	aromatizante ambiente	aromatizante ambiente atomizador repuesto	glade		toque		manana de campo								single pack	atomizador		12,00	mililitro					litro	0,0010	9,00	gramo						12
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520996183		aromatizante	aromatizante ambiente	aromatizante ambiente atomizador repuesto	glade		toque		flores tropicales y coco								single pack	atomizador		12,00	mililitro					litro	0,0010	9,00	gramo						12
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520996213		aromatizante	aromatizante ambiente	aromatizante ambiente atomizador repuesto	glade		toque		vainilla								single pack	atomizador		12,00	mililitro					litro	0,0010	9,00	gramo						12
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520996220		aromatizante	aromatizante ambiente	aromatizante ambiente atomizador repuesto	glade		toque		placer floral y frutos rojos								single pack	atomizador		12,00	mililitro					litro	0,0010	9,00	gramo						12
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520997050		aromatizante	aromatizante ambiente	aromatizante ambiente atomizador repuesto	glade		toque		harmony								single pack	atomizador		12,00	mililitro					litro	0,0010	9,00	gramo						12
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520997708		aromatizante	aromatizante ambiente	aromatizante ambiente continuo aerosol aparato	glade		automatico		lavanda y vainilla								single pack	paquete		1,00	unidad	aparato				unidad	1,0000	1,00	unidad	repuesto	270,00	mililitro			4
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520997715		aromatizante	aromatizante ambiente	aromatizante ambiente continuo aerosol aparato	glade		automatico		lavanda y vainilla								single pack	paquete		1,00	unidad	aparato				unidad	1,0000	1,00	unidad	repuesto	270,00	mililitro			4
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520997722		aromatizante	aromatizante ambiente	aromatizante ambiente continuo aerosol aparato	lysoform		automatico		manzana y canela								single pack	paquete		1,00	unidad	aparato				unidad	1,0000	1,00	unidad	repuesto	270,00	mililitro			4
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520995964		aromatizante	aromatizante ambiente	aromatizante ambiente continuo aerosol repuesto	glade		automatico		limon								single pack	aerosol		170,00	mililitro					litro	0,0010	110,00	gramo						6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520995971		aromatizante	aromatizante ambiente	aromatizante ambiente continuo aerosol repuesto	glade		automatico		lavanda y vainilla								single pack	aerosol		170,00	mililitro					litro	0,0010	110,00	gramo						6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520995988		aromatizante	aromatizante ambiente	aromatizante ambiente continuo aerosol repuesto	glade		automatico		manzana y canela								single pack	aerosol		270,00	mililitro					litro	0,0010	175,00	gramo						6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520995995		aromatizante	aromatizante ambiente	aromatizante ambiente continuo aerosol repuesto	glade		automatico		caricias de algodon								single pack	aerosol		270,00	mililitro					litro	0,0010	175,00	gramo						6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520996008		aromatizante	aromatizante ambiente	aromatizante ambiente continuo aerosol repuesto	glade		automatico		hawaiian breeze								single pack	aerosol		270,00	mililitro					litro	0,0010	175,00	gramo						6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520996015		aromatizante	aromatizante ambiente	aromatizante ambiente continuo aerosol repuesto	glade		automatico		lavanda y vainilla								single pack	aerosol		270,00	mililitro					litro	0,0010	175,00	gramo						6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520996022		aromatizante	aromatizante ambiente	aromatizante ambiente continuo aerosol repuesto	glade		automatico		paraiso azul								single pack	aerosol		270,00	mililitro					litro	0,0010	175,00	gramo						6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520996039		aromatizante	aromatizante ambiente	aromatizante ambiente continuo aerosol repuesto	glade		automatico		placer floral y frutos rojos								single pack	aerosol		270,00	mililitro					litro	0,0010	175,00	gramo						6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520996046		aromatizante	aromatizante ambiente	aromatizante ambiente continuo aerosol repuesto	glade		automatico		flores tropicales y coco								single pack	aerosol		270,00	mililitro					litro	0,0010	175,00	gramo						6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520996053		aromatizante	aromatizante ambiente	aromatizante ambiente continuo aerosol repuesto	glade		automatico		limon								single pack	aerosol		270,00	mililitro					litro	0,0010	175,00	gramo						6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520996077		aromatizante	aromatizante ambiente	aromatizante ambiente continuo aerosol repuesto	glade		automatico		vainilla								single pack	aerosol		270,00	mililitro					litro	0,0010	175,00	gramo						6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520996084		aromatizante	aromatizante ambiente	aromatizante ambiente continuo aerosol repuesto	glade		automatico		floral perfection								single pack	aerosol		270,00	mililitro					litro	0,0010	175,00	gramo						6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520996657		aromatizante	aromatizante ambiente	aromatizante ambiente continuo aerosol repuesto	glade		automatico		lilas								single pack	aerosol		270,00	mililitro					litro	0,0010	175,00	gramo						6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520996664		aromatizante	aromatizante ambiente	aromatizante ambiente continuo aerosol repuesto	glade		automatico		sandia								single pack	aerosol		270,00	mililitro					litro	0,0010	175,00	gramo						6
3898	higiene	hogar	ambientes			sc johnson y son de argentina saic		7790520998613		aromatizante	aromatizante ambiente	aromatizante ambiente continuo aerosol repuesto	glade		automatico		lilas								single pack	aerosol		170,00	mililitro					litro	0,0010	110,00	gramo						6
